id,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
120333,1,5,5,5,1,1,1,1,1,1,3,3,4,1,0,0
28084,5,3,3,3,5,5,5,5,5,4,3,5,4,5,0,0
43446,5,4,5,5,4,4,1,3,3,3,3,2,3,3,0,0
103072,2,3,3,3,4,4,4,2,2,2,2,1,2,1,1,4
77232,4,4,4,4,5,4,5,5,4,4,4,5,4,5,0,0
109837,4,0,4,1,4,4,4,4,4,5,5,3,5,4,26,15
90117,3,1,1,1,1,2,2,3,3,3,3,1,3,3,0,0
42383,4,4,4,3,1,4,1,1,2,5,4,3,2,1,0,0
36445,2,2,2,2,2,4,4,3,3,3,3,5,3,3,4,2
78366,3,3,3,4,1,3,4,4,4,3,4,4,4,2,0,0
14252,4,4,4,4,3,5,4,4,4,4,4,4,4,3,8,10
125288,3,1,1,1,3,3,4,3,1,4,4,4,4,3,0,0
38881,1,2,5,2,1,3,3,1,1,1,1,3,1,1,0,0
129781,4,4,4,5,4,4,5,5,5,4,5,5,5,4,0,0
101205,2,4,2,4,2,2,2,2,3,5,4,3,5,2,65,71
10260,3,0,4,4,3,4,4,5,5,4,5,3,5,5,27,16
127092,2,1,2,3,3,2,3,3,4,4,3,4,4,3,0,0
54690,4,4,4,3,1,4,1,1,2,3,2,3,4,1,0,0
39460,1,4,1,5,4,1,4,4,4,5,5,4,3,4,0,4
43026,4,1,4,3,4,4,4,4,2,3,3,2,3,4,0,0
11951,5,4,5,5,4,5,4,4,4,5,4,4,4,4,0,0
120674,2,2,2,2,3,2,5,5,5,4,5,1,5,3,38,59
30053,4,4,4,4,5,4,4,5,4,3,4,3,4,5,0,7
59374,1,5,5,5,1,1,1,1,2,5,3,4,3,1,0,0
125229,3,3,4,3,3,3,3,3,2,4,3,1,2,3,0,0
4264,3,3,3,3,2,5,4,5,5,5,5,5,5,4,32,43
43498,2,5,2,1,3,2,3,3,3,5,5,5,5,3,82,70
14650,3,4,4,4,3,3,4,3,3,3,3,5,3,2,48,40
99240,5,4,5,4,3,2,2,1,1,5,1,5,1,2,0,0
58974,1,1,1,1,3,1,3,3,5,3,3,4,5,3,23,5
1840,3,4,5,3,3,5,3,3,4,2,4,5,5,3,0,0
116867,1,1,1,4,5,1,5,5,4,5,5,5,5,5,11,9
126055,3,2,3,3,2,5,5,4,4,4,4,5,4,5,7,1
109567,2,5,2,3,2,2,2,2,3,4,5,4,5,2,0,0
113808,4,4,2,4,4,5,4,4,4,4,4,4,4,4,0,0
20691,2,2,2,1,1,2,1,1,2,1,5,2,5,1,126,110
68786,5,5,5,5,3,4,3,3,5,2,4,5,5,3,0,0
114554,4,5,4,4,1,4,1,1,4,3,3,2,4,1,8,7
64111,2,2,2,2,5,4,5,5,3,4,5,5,5,5,0,4
109374,3,3,3,4,4,3,4,4,3,4,4,1,4,4,31,29
51769,3,2,3,3,5,3,4,5,1,3,4,1,3,5,0,0
53471,4,5,3,5,5,1,3,4,4,4,4,2,4,2,0,0
81486,2,5,2,4,2,2,2,2,4,5,4,2,2,2,0,0
27820,4,2,2,2,4,4,4,4,3,5,4,3,4,4,56,60
109343,3,3,3,2,4,3,4,4,4,4,4,3,5,4,100,104
71950,4,4,4,4,2,5,5,4,4,4,4,4,4,5,0,21
27780,3,3,3,3,3,2,1,4,4,4,4,2,4,1,0,0
4727,3,3,3,3,5,4,4,5,5,5,5,3,5,4,0,0
25969,0,4,0,3,2,0,2,2,4,1,3,5,3,2,0,0
73609,3,3,4,3,5,4,5,4,4,4,4,3,4,3,0,0
106644,3,4,4,4,1,4,3,3,3,3,3,3,3,1,0,2
79559,3,3,3,3,5,4,4,3,3,4,3,3,3,3,0,0
110967,5,1,1,1,2,4,4,5,5,4,5,2,5,4,0,0
89494,2,4,1,2,4,4,4,4,4,1,5,3,4,5,0,0
8195,2,2,2,2,1,4,4,2,2,2,2,3,2,1,0,0
113272,2,2,2,2,3,5,4,3,3,4,3,5,3,3,0,0
25628,1,1,1,1,1,5,1,4,4,4,4,4,4,1,0,0
515,4,0,5,1,3,5,3,3,4,4,5,5,4,3,0,0
124214,2,5,2,2,5,2,5,5,3,2,2,1,4,5,0,0
121646,4,5,4,5,2,4,1,2,3,2,5,3,4,2,0,0
98967,2,2,5,2,3,5,4,5,5,5,5,5,5,3,11,13
81883,2,5,5,5,3,1,2,2,2,2,2,1,2,3,0,0
112479,2,5,2,3,5,2,5,5,5,2,5,3,4,5,86,85
103058,2,3,1,3,4,1,4,4,1,5,2,2,2,4,62,43
16009,3,3,3,3,1,5,5,5,5,4,5,3,5,4,81,73
8972,2,5,5,5,2,3,2,2,2,1,3,1,3,2,0,0
92364,3,3,3,3,3,3,4,5,5,5,5,3,5,3,0,0
121174,2,1,2,4,2,4,5,1,1,3,3,5,2,5,10,10
71391,5,5,2,5,3,5,5,5,5,5,5,3,5,5,10,12
67573,1,1,1,4,1,1,1,1,5,5,5,3,5,1,13,5
128705,3,3,3,3,3,3,2,3,1,5,3,1,3,3,0,0
21068,3,4,4,4,3,3,3,3,2,5,3,2,2,3,3,0
67570,2,2,2,2,4,5,5,4,4,4,4,3,4,5,8,23
61749,5,5,5,3,4,5,4,4,5,5,5,4,4,4,30,6
125135,1,4,1,4,2,1,2,2,3,3,5,5,4,2,0,3
55549,3,4,3,4,2,3,4,2,1,4,3,3,3,2,0,0
96023,5,5,5,3,4,5,1,4,3,2,5,3,4,4,10,0
78437,0,0,0,2,2,0,2,2,3,4,5,3,5,2,41,68
114719,3,3,3,4,4,3,4,4,5,4,4,3,4,4,13,0
55397,2,2,2,2,2,2,2,2,1,1,3,1,3,2,0,20
113489,4,5,5,5,4,4,4,4,2,5,3,2,3,4,2,0
66058,3,5,5,5,3,3,3,3,3,3,3,1,3,3,42,41
17723,3,3,2,3,3,4,1,4,4,4,4,2,4,5,14,0
28169,3,3,3,4,3,3,4,3,5,5,3,5,1,3,4,3
12449,2,5,2,5,5,2,5,5,4,2,1,5,3,5,10,15
112309,1,1,1,1,4,4,4,4,3,2,4,3,4,4,1,0
123737,3,3,3,3,5,4,4,5,5,5,5,3,5,5,0,0
106866,4,0,4,4,2,4,2,2,5,4,5,4,4,2,26,22
111069,2,3,2,1,5,2,5,5,3,3,2,1,3,5,49,37
85212,3,3,3,3,5,3,5,5,3,1,3,4,4,5,0,0
92896,1,1,1,1,2,1,2,2,3,2,5,4,4,2,11,12
114705,1,4,4,4,1,1,1,1,2,1,4,1,3,1,23,21
119101,1,1,1,1,3,5,4,2,2,2,2,4,2,5,0,0
39572,1,0,1,3,3,1,3,3,1,2,4,1,3,3,0,0
94244,0,0,0,1,3,4,4,3,3,3,3,3,3,5,34,37
769,4,4,4,4,2,4,4,4,4,4,4,5,4,5,0,0
80195,3,3,3,4,3,1,1,2,2,5,3,1,4,1,5,13
974,1,1,1,3,5,1,4,5,2,3,4,3,4,5,0,0
53360,4,4,4,4,4,4,4,4,3,5,3,1,1,4,2,0
123551,2,2,2,2,2,3,5,3,3,3,3,5,3,4,14,11
18758,1,1,1,1,2,3,5,5,5,5,5,2,5,1,30,33
18971,4,5,4,4,2,4,5,4,4,4,4,3,4,4,17,13
118263,4,4,4,2,5,4,5,5,5,3,3,4,5,5,19,3
75489,5,5,5,5,4,5,4,4,4,4,4,4,4,3,0,0
14930,4,4,4,1,1,4,2,1,5,4,4,4,4,1,0,12
49829,3,3,4,3,3,4,5,4,4,4,4,3,4,2,0,0
106632,3,4,4,4,4,3,3,3,3,3,3,2,3,3,0,0
60517,2,4,2,4,4,2,4,4,5,2,5,4,5,4,0,0
40888,0,4,0,4,5,0,3,5,5,4,4,5,5,5,0,0
96288,3,1,3,2,2,3,2,2,1,5,1,4,2,2,0,0
61132,5,4,5,2,2,5,5,2,4,4,5,3,5,2,2,0
125338,1,1,3,1,5,4,4,5,5,5,5,4,5,4,0,9
9229,1,2,1,3,2,1,2,2,3,2,3,4,4,2,0,10
83528,2,2,2,4,5,2,5,5,2,2,4,3,3,5,0,25
46138,3,5,3,3,1,3,1,1,1,5,5,5,2,1,0,0
49544,3,5,5,5,3,3,3,3,2,5,4,3,3,3,0,0
107125,0,5,0,1,4,0,4,4,3,3,5,4,3,4,12,0
29620,5,5,5,5,5,5,5,5,2,2,1,2,1,5,0,0
47324,4,4,4,4,4,2,2,4,4,5,4,2,4,1,0,0
6362,4,1,1,1,2,3,3,4,4,3,4,4,4,1,0,0
87,3,5,3,3,5,3,5,5,4,3,5,4,5,5,1,0
11230,3,2,3,3,1,3,1,1,1,5,3,3,2,1,0,0
114345,2,2,3,3,2,3,2,2,1,3,4,3,3,2,11,0
77076,2,2,2,2,2,4,4,2,2,2,2,1,2,4,0,2
97456,2,2,2,2,3,5,4,4,4,5,4,4,4,5,10,16
3676,3,3,3,5,3,3,3,3,5,2,4,5,5,3,0,4
52120,4,5,5,5,4,4,5,4,5,3,4,3,2,4,0,2
21570,2,2,2,2,2,2,4,2,1,1,3,2,4,2,0,0
68107,5,2,5,3,5,1,1,3,4,3,4,1,2,1,165,146
100541,3,4,3,3,2,3,2,2,4,4,4,3,5,2,6,4
40288,1,5,1,3,4,1,4,4,3,4,4,4,4,4,0,0
94437,1,1,1,1,3,4,5,4,4,5,4,5,4,3,7,0
85045,3,2,3,3,3,5,5,4,4,4,4,4,4,5,2,0
125592,5,2,5,5,3,5,4,5,5,5,5,4,5,5,0,0
48234,1,2,1,4,4,1,4,4,3,2,4,2,3,4,0,0
88291,2,1,2,4,1,2,1,1,4,1,4,3,4,1,0,0
73178,5,5,5,4,1,5,1,1,5,4,5,3,4,1,0,0
22684,2,3,3,3,3,3,4,2,2,2,2,1,2,4,23,22
101396,2,2,2,4,5,2,5,5,3,3,3,3,3,5,10,4
68930,1,1,1,1,5,5,5,5,5,4,5,3,5,5,13,40
68954,3,3,3,3,3,2,2,3,3,3,3,3,3,3,0,0
63827,4,4,4,2,3,4,3,3,3,5,4,5,5,3,0,0
109438,4,4,4,4,5,5,5,5,5,5,4,5,5,5,3,3
41285,5,3,5,5,5,4,5,5,1,3,4,3,5,5,0,0
17773,4,4,4,3,1,4,1,1,2,3,3,5,2,1,3,4
44995,1,2,3,2,3,2,2,5,5,4,1,1,5,3,0,9
125488,4,5,5,5,1,4,2,4,4,4,4,1,4,3,0,0
60874,4,4,4,4,5,4,4,4,4,4,4,3,4,5,0,0
9854,4,2,2,2,4,4,4,4,1,1,3,2,4,4,7,18
114208,3,3,3,3,1,3,1,1,2,4,3,1,3,1,5,0
63178,4,4,4,1,2,4,2,2,4,4,4,4,4,2,87,75
95873,2,4,4,4,2,2,2,2,4,2,2,1,3,2,1,0
1036,3,3,3,3,2,1,1,5,5,5,5,4,5,1,0,0
30351,2,1,2,2,2,4,2,3,3,3,3,2,3,5,36,34
123391,5,5,5,5,5,5,5,5,5,3,4,4,4,5,4,0
111860,4,4,4,4,3,5,5,4,4,4,4,5,4,4,17,22
107519,2,1,1,1,4,3,3,2,2,2,2,4,2,2,4,0
18700,4,2,2,2,4,4,4,4,4,2,5,5,1,4,0,0
801,2,2,2,2,2,5,5,5,5,5,5,4,5,3,0,0
10633,0,5,0,4,3,5,4,3,3,3,3,5,3,4,21,24
83998,2,5,2,5,2,2,2,2,3,2,2,5,1,2,0,0
75202,4,4,4,2,4,4,4,4,5,2,4,3,5,4,0,0
47686,4,3,4,2,1,4,3,2,2,4,2,1,2,2,0,0
73731,2,3,0,2,3,0,3,3,4,1,3,4,4,3,0,6
111052,2,2,3,2,2,2,2,2,2,5,4,3,3,2,1,0
39185,2,4,2,2,5,4,4,2,2,2,2,5,2,5,0,0
90366,3,3,3,3,4,4,5,5,5,5,5,5,5,4,1,0
51400,2,5,2,3,4,2,4,4,3,3,1,1,5,4,0,0
40401,5,5,5,5,3,5,5,5,5,4,5,4,5,4,0,0
88862,2,5,5,5,3,3,3,2,2,2,2,2,2,4,5,0
62177,3,3,3,3,1,3,1,1,1,4,2,3,3,1,0,0
77788,3,0,4,3,3,4,1,5,5,4,5,5,5,5,0,9
84672,2,2,2,2,2,3,4,5,5,5,5,4,5,3,14,29
107722,3,2,3,3,3,3,3,3,4,3,3,1,4,3,0,0
65077,2,3,2,2,5,2,5,5,3,2,2,1,3,5,0,0
117010,2,3,3,3,5,4,4,2,2,2,2,3,2,2,7,0
21883,4,2,2,2,2,2,3,4,4,4,4,5,4,5,2,63
68114,3,3,3,1,4,3,4,4,4,2,3,4,4,4,0,0
104822,3,4,3,4,3,3,3,3,1,5,4,2,4,3,8,5
33785,2,5,5,5,2,2,2,2,1,3,3,4,3,2,0,0
84560,4,5,5,1,4,5,4,4,2,3,3,2,4,4,0,0
26208,3,4,2,2,5,3,4,3,3,3,3,4,3,2,0,2
117721,3,4,3,5,5,3,5,5,5,1,1,3,5,5,0,9
115695,4,3,5,5,5,4,3,4,4,4,4,4,4,1,19,9
99946,2,3,3,3,3,2,4,2,2,2,2,3,2,4,7,16
104044,2,1,1,1,2,2,2,2,4,2,4,4,4,2,4,13
71947,0,4,0,3,5,5,4,1,1,0,1,4,1,3,0,0
3621,4,0,4,3,1,4,1,1,3,4,5,3,4,1,93,92
82916,3,3,3,5,3,3,1,3,5,4,5,3,3,3,21,74
18669,1,4,1,4,1,1,1,1,3,3,3,1,4,1,63,66
95728,3,4,3,5,1,3,1,1,5,3,4,3,5,1,0,6
4422,1,1,1,1,5,5,5,3,3,3,3,3,3,3,0,0
88144,3,3,3,3,3,4,4,5,5,5,5,4,5,3,0,0
64411,4,5,5,5,4,4,4,4,3,5,5,5,5,4,5,0
60978,3,2,4,3,3,4,3,3,4,4,3,3,3,3,0,0
101233,3,5,3,2,2,3,1,2,4,5,4,5,4,2,0,0
85450,1,1,1,1,2,4,4,4,4,4,4,5,4,5,43,42
102474,1,3,1,4,4,1,4,4,4,4,4,3,5,4,1,0
114500,1,1,1,1,3,1,3,3,2,2,1,4,1,3,11,5
36791,3,4,3,3,3,2,2,2,5,3,2,2,1,2,0,6
25368,4,4,4,4,3,1,3,3,3,3,3,1,3,2,0,0
86226,2,0,2,1,2,2,2,2,2,4,2,4,2,2,0,0
97164,4,4,4,4,5,4,2,5,5,3,5,4,4,5,0,0
17174,1,4,1,1,4,4,4,4,2,4,1,4,1,4,0,0
2981,3,4,3,3,4,4,3,1,1,3,1,3,1,4,0,0
56007,2,2,2,2,2,2,2,3,3,4,5,2,4,2,0,0
30434,0,0,0,4,3,0,3,3,2,3,3,1,5,3,0,0
68109,1,3,1,3,5,4,4,4,4,1,4,3,4,1,2,0
72887,3,5,3,3,2,4,5,4,4,5,4,3,4,4,0,0
72940,3,3,3,1,2,3,2,2,3,3,4,5,5,2,41,
4384,3,5,3,4,5,3,5,5,4,3,5,5,5,5,15,44
81658,5,5,5,5,4,4,4,4,5,4,5,5,5,4,0,0
87180,4,4,4,4,3,5,5,4,4,4,4,5,4,4,51,44
79868,3,3,3,3,2,5,4,4,4,4,4,4,4,4,0,0
81239,2,1,1,1,1,2,1,1,4,4,4,3,3,1,0,0
33528,2,3,3,3,1,4,3,2,2,2,2,4,2,3,0,0
71189,5,5,1,5,5,4,5,4,4,4,4,3,4,3,0,0
121155,4,2,3,3,4,4,4,4,4,4,4,3,4,1,53,22
51822,2,3,3,3,5,2,5,2,2,2,2,5,2,2,0,9
45291,2,2,2,2,2,2,2,2,4,1,3,1,4,2,0,20
31623,3,3,3,3,2,2,1,5,5,5,5,5,5,1,0,6
109823,3,3,2,3,5,4,5,2,2,2,2,3,2,4,72,63
42949,2,2,2,2,2,1,1,4,4,4,4,3,4,4,6,4
118663,4,5,5,5,4,4,4,4,1,3,2,2,3,4,5,9
88839,2,1,2,3,4,2,4,4,2,2,3,4,3,4,0,0
122697,4,4,4,4,5,4,5,5,4,3,5,3,5,5,0,0
37455,1,1,1,1,5,5,5,5,2,5,4,1,4,5,0,0
12805,2,2,2,2,4,4,4,4,1,5,5,4,3,4,129,122
8581,3,2,2,2,2,3,3,1,2,3,3,3,1,3,14,7
96110,3,5,3,3,5,3,5,5,4,3,4,5,5,5,17,21
30791,2,4,1,5,1,1,1,5,2,5,4,1,3,1,204,196
6417,4,4,4,3,2,4,5,2,4,3,5,5,5,2,42,29
110242,2,2,2,2,2,2,2,2,3,3,3,2,3,2,20,14
79344,4,4,4,4,3,4,5,4,4,4,4,3,4,2,0,0
4122,3,5,5,5,4,3,2,3,3,2,3,4,3,3,0,0
10909,3,4,3,3,4,3,4,4,1,1,3,1,4,4,0,23
5503,2,0,2,4,2,5,5,5,5,2,5,4,5,5,18,24
112537,2,1,2,4,1,2,1,1,1,3,4,3,4,1,3,5
71794,5,5,5,5,2,5,2,2,4,4,4,3,4,2,0,0
97690,3,5,3,3,4,3,3,4,4,3,5,3,4,4,0,0
67068,1,4,4,4,1,1,1,1,4,1,3,1,4,1,19,0
42309,2,2,2,3,2,2,1,2,1,1,3,3,3,2,0,0
29199,1,5,1,2,5,1,5,5,4,3,4,5,5,5,0,0
65770,3,5,3,1,4,5,4,3,3,3,3,3,3,5,1,0
87499,3,1,1,1,3,3,3,3,4,5,3,1,4,3,0,0
118654,2,1,2,1,1,3,3,2,2,1,2,3,2,4,4,1
106086,0,0,0,1,4,4,4,2,2,4,4,4,2,4,18,10
41821,2,3,2,2,5,2,4,5,4,4,5,5,4,5,0,0
26073,4,3,4,1,4,4,4,4,2,1,5,5,2,4,3,0
111139,3,2,2,2,3,3,3,3,4,4,4,1,3,3,0,0
44805,2,2,2,2,1,4,4,2,2,2,2,2,2,2,4,20
129129,5,5,5,5,5,4,4,5,5,5,5,4,5,4,0,0
85849,2,0,3,4,5,3,5,5,4,4,4,4,4,5,0,0
113737,3,5,3,3,3,3,3,3,3,5,4,3,4,3,11,18
70440,3,2,2,2,3,3,3,3,3,2,4,3,3,3,1,4
26661,2,0,2,3,5,2,5,5,2,2,5,1,5,5,0,17
114052,3,3,5,3,4,3,4,5,5,5,5,5,5,3,21,7
43542,4,4,4,4,1,4,3,4,4,4,4,4,4,3,11,1
74646,3,3,3,4,5,3,5,5,2,1,3,3,3,5,67,50
27341,4,2,4,4,1,1,1,2,2,2,2,5,2,2,0,4
105035,2,0,2,4,4,2,4,4,3,3,5,4,4,4,5,0
21799,1,1,5,1,3,4,3,1,1,1,1,2,1,4,0,0
23454,1,4,2,2,1,1,1,1,4,2,4,3,3,1,43,40
84381,2,3,2,3,5,2,5,5,2,2,3,1,3,5,0,0
1603,2,4,2,4,5,2,5,5,3,5,3,1,4,5,10,14
86323,3,3,3,3,5,4,5,4,4,4,4,3,4,5,0,0
116965,5,5,5,5,3,5,4,5,5,5,5,5,5,4,69,55
37636,3,5,3,3,3,3,3,3,3,4,5,5,5,3,0,0
17855,0,0,0,1,2,0,2,2,5,5,4,3,4,2,0,0
95169,4,4,4,3,5,4,5,5,5,4,5,5,4,5,38,26
30115,2,4,2,5,5,2,5,5,3,3,2,3,5,5,0,0
114820,5,5,5,5,2,4,5,4,4,4,4,4,4,3,4,0
105567,2,2,2,2,5,5,4,4,4,4,4,5,4,5,21,7
17915,4,1,1,1,3,4,4,4,4,4,4,3,4,4,113,98
23116,5,2,3,2,5,5,5,5,3,4,5,3,4,5,0,0
49234,4,4,4,4,4,4,4,4,3,5,4,1,5,4,0,0
75590,3,4,2,4,1,2,1,1,4,3,3,2,4,1,10,7
54943,2,2,2,5,3,2,3,3,5,5,4,5,5,3,0,0
27446,3,3,3,3,4,3,4,4,4,1,3,1,3,4,0,0
62243,3,3,3,1,3,3,3,3,1,1,1,2,2,3,0,0
91443,5,5,5,5,4,4,4,3,3,5,5,4,3,4,435,470
28672,3,3,2,3,4,2,4,4,1,1,3,2,3,4,0,0
101809,3,3,3,3,5,5,5,4,5,5,5,5,5,5,166,264
68631,5,5,4,5,5,4,4,5,5,5,5,4,5,3,0,0
93224,4,4,4,3,3,4,3,3,3,4,3,2,3,3,24,16
56970,2,3,3,4,3,4,4,2,2,3,3,4,2,4,22,25
29922,3,0,2,3,4,2,4,4,4,1,4,4,5,4,0,0
110649,2,5,2,1,2,2,2,2,4,5,5,4,5,2,39,33
58263,3,2,2,2,3,3,3,3,1,2,3,1,3,3,9,0
72836,1,2,1,4,1,1,1,1,1,4,4,4,3,1,0,0
64404,4,4,4,4,2,5,5,4,4,4,4,3,4,3,0,0
108357,1,1,1,4,4,1,4,4,3,4,4,2,4,4,49,40
32305,4,3,3,3,4,4,4,4,5,2,1,3,1,4,0,0
98747,2,4,3,3,5,3,5,4,4,3,4,3,4,4,6,12
99409,4,4,4,4,5,4,5,4,4,4,4,3,4,5,9,9
30382,5,2,2,2,2,4,3,5,5,4,5,4,5,3,14,9
14836,2,2,2,2,2,2,4,5,5,5,5,3,5,2,0,0
98087,5,5,5,5,3,5,4,4,4,4,4,3,4,5,0,0
91967,2,1,2,2,5,2,5,5,4,3,2,4,2,5,0,0
14032,4,4,4,4,2,1,5,5,5,5,5,3,5,2,0,0
105394,3,4,3,2,4,3,4,3,3,3,3,1,3,5,5,7
114025,4,1,1,1,4,4,3,4,3,5,2,3,3,4,0,0
15387,5,5,5,5,4,4,4,4,5,4,1,3,1,4,0,0
70553,3,3,3,3,5,5,5,3,3,3,3,3,3,4,0,9
46968,3,5,3,3,2,3,2,2,3,3,5,5,4,2,14,0
100345,4,2,4,4,4,4,3,1,1,4,1,4,1,2,0,0
77495,4,2,5,2,4,4,4,4,5,2,1,5,3,4,0,0
47211,1,1,1,3,5,3,3,3,3,1,3,4,3,3,0,0
27076,2,5,5,5,3,2,3,3,4,2,4,3,4,3,16,2
110801,3,5,3,2,2,3,2,2,3,5,5,3,5,2,0,0
37945,0,0,0,2,5,0,5,5,4,1,4,2,3,5,22,20
115666,2,1,1,1,2,2,2,2,2,4,4,2,3,2,0,0
22192,4,0,4,2,1,4,4,1,5,4,1,1,4,1,0,0
116374,2,1,2,2,5,2,5,5,1,4,2,1,2,5,1,
59621,3,3,3,1,4,3,4,4,4,2,5,3,4,4,0,0
66213,2,3,5,3,1,4,4,2,2,2,2,3,2,1,0,0
50455,5,3,3,3,4,5,1,5,5,5,5,1,5,3,0,0
109267,1,2,1,3,1,1,1,1,2,2,3,3,3,1,0,0
49345,2,5,2,1,2,2,2,2,1,2,4,3,2,2,5,3
78910,4,3,5,3,4,4,4,4,3,2,4,4,4,4,8,0
62143,5,2,5,5,5,5,5,3,5,5,5,5,3,5,177,149
34788,2,5,2,4,5,2,5,5,5,5,4,5,4,5,28,38
79166,2,2,2,2,4,4,4,5,3,5,4,4,4,4,0,0
54145,4,5,5,5,4,5,4,4,2,1,3,1,3,4,2,0
22803,3,2,3,4,3,3,3,3,2,5,4,3,4,3,0,0
39066,5,3,3,3,1,4,3,5,5,5,5,4,5,4,111,110
2953,0,0,0,1,2,0,4,2,5,2,4,5,5,2,0,2
118883,3,5,3,3,4,3,4,4,5,2,5,5,4,4,29,17
8606,3,1,3,2,4,3,4,4,2,1,3,1,2,4,0,0
30989,2,3,2,3,1,2,1,1,4,2,3,2,3,1,0,0
93201,4,4,5,3,4,5,3,4,1,3,3,3,3,4,12,0
67226,1,5,1,1,5,1,1,5,4,1,1,1,5,5,5,0
31246,2,3,2,5,2,2,2,2,2,2,1,5,2,2,28,18
53810,1,5,1,3,4,1,5,4,3,5,1,1,5,4,0,0
33547,3,3,3,5,4,3,1,4,4,2,3,1,3,4,1,4
31792,4,4,4,4,5,5,5,2,4,4,1,5,4,5,3,10
109044,1,1,1,1,1,1,1,1,2,4,4,2,4,1,6,8
84959,2,2,3,3,2,3,2,2,3,4,2,1,3,2,67,78
51434,1,4,1,4,4,5,4,1,1,1,1,5,1,3,6,10
128601,2,2,2,2,5,5,5,5,4,5,4,3,4,5,0,0
73783,5,5,5,5,4,5,5,4,4,4,4,3,4,5,6,0
27310,4,4,4,4,1,4,1,1,2,1,4,1,5,1,0,0
77412,1,1,0,2,4,0,4,4,1,1,2,4,3,4,0,0
71880,3,4,3,4,4,3,4,4,3,2,4,1,4,4,0,7
92153,3,4,4,4,3,3,1,3,3,5,3,3,4,3,31,53
23223,4,4,4,4,5,5,5,4,4,4,4,5,4,4,60,53
57446,3,3,3,3,2,5,4,4,4,4,4,4,4,4,25,45
34018,1,5,0,1,3,0,3,3,4,5,4,4,5,3,46,50
79125,1,5,1,2,3,1,3,3,3,5,4,5,5,3,0,0
83519,3,2,3,3,4,3,4,4,4,5,3,4,4,4,0,10
33984,4,4,4,4,4,4,4,4,1,5,2,1,4,4,0,0
19147,1,5,1,1,3,5,4,4,4,1,4,5,4,3,0,0
115784,5,5,1,5,2,4,4,4,4,4,4,5,4,3,0,0
105217,4,4,4,4,3,5,5,5,5,5,5,3,5,4,13,6
109207,3,5,3,3,3,4,5,4,4,5,4,5,4,3,1,1
13856,3,4,3,1,4,3,1,4,5,3,5,3,4,4,35,27
76447,2,2,2,2,5,5,5,5,5,5,5,3,5,3,2,14
47209,2,3,2,2,3,5,3,2,2,2,4,2,2,4,0,0
51605,4,2,2,2,4,4,4,4,1,4,2,5,1,4,0,0
120702,1,1,1,4,4,1,1,4,3,1,3,1,3,4,4,0
77277,2,2,2,2,1,3,3,1,1,2,1,2,1,1,64,35
84135,2,2,1,2,2,4,5,5,5,5,5,5,5,5,1,0
39810,2,4,2,1,3,2,4,3,1,2,1,4,3,3,0,3
28636,4,4,4,4,3,3,3,3,5,5,3,5,2,3,11,0
119614,1,1,1,4,4,1,4,4,2,5,2,4,4,4,20,0
12651,2,4,2,1,1,2,1,1,4,5,4,3,5,1,0,0
68370,2,3,3,3,4,4,4,2,2,2,2,1,2,1,1,0
55039,2,2,2,3,5,2,2,5,3,2,5,3,5,5,18,29
31075,3,5,3,4,5,4,5,4,4,3,4,3,4,5,0,0
59279,4,4,4,4,2,2,2,4,3,5,5,2,4,2,0,0
48732,1,1,4,1,4,5,5,5,5,5,5,3,5,5,0,5
53180,3,3,3,3,5,5,5,5,1,5,1,2,5,5,48,47
67954,4,4,4,4,4,4,4,4,5,5,4,4,4,4,0,0
8392,4,4,4,4,1,4,1,1,3,5,5,5,5,1,5,9
114716,4,4,4,2,1,4,1,1,3,5,5,4,5,1,0,0
107364,4,5,4,3,2,4,2,2,4,4,5,3,4,2,0,0
71408,5,4,3,4,5,5,5,5,4,4,5,5,4,5,5,6
12810,3,4,2,4,4,4,3,3,3,3,3,2,3,1,0,0
38887,2,3,2,3,5,2,5,5,2,5,1,1,3,5,0,0
104589,5,4,4,4,5,5,5,5,2,5,5,5,4,5,0,0
128857,5,5,5,5,2,3,5,4,4,4,4,5,4,4,0,0
89318,3,3,3,4,5,3,5,5,5,5,4,3,4,5,0,0
70877,1,2,2,2,1,1,1,1,2,4,3,3,4,1,0,0
46286,2,4,2,1,5,2,5,5,4,3,5,3,4,5,13,36
50074,4,1,1,1,4,4,4,4,1,1,4,1,1,4,0,0
93205,3,3,3,3,2,3,5,4,4,4,4,3,4,4,2,26
99910,2,3,2,3,3,2,1,2,2,2,2,1,2,1,0,0
68804,2,0,3,1,5,3,5,5,4,2,1,5,2,5,6,0
68097,3,1,2,1,3,4,4,3,3,3,3,4,3,2,28,22
33132,3,3,3,4,3,3,3,3,3,4,3,2,3,3,13,13
18687,4,4,4,3,1,4,4,1,3,1,3,2,3,1,27,42
70854,3,3,1,1,3,3,3,3,1,5,2,4,3,3,4,0
14900,1,1,1,1,4,4,4,4,2,3,4,4,4,4,28,67
122868,4,2,4,2,4,4,4,4,2,2,3,2,4,4,36,30
13766,2,1,1,3,1,1,1,1,5,1,5,2,4,1,0,0
34887,0,4,0,1,4,5,4,4,4,4,4,3,4,3,0,0
